#tweet_id,user_follower_count,user_followee_count,followers_per_followee,user_listed_count,user_status_count,user_bio_exists,word_count,unique_char_count,digits_count,url_count,urls_per_word,hashtag_count,hashtags_per_word,position_of_hashtag,swear_words_count,users_menttioned_count,spam_words_in_bio_count,spam_words_in_tweet_count,expanded_url_length,dot_in_expanded_url,no_of_subdomain,no_of_redirection,age_of_account,class
4.40E+17,1,12,0.083333333,0,19,1,16,31,7,0,0,1,0.0625,112,138,6,20,138,0,0,0,0,0,non-spam
4.40E+17,453,366,1.237704918,1,2532,0,9,15,0,0,0,0,0,-1,40,0,0,40,0,0,0,0,174,non-spam
4.40E+17,474,278,1.705035971,0,3696,1,11,20,0,0,0,0,0,-1,56,0,36,56,0,0,0,0,659,non-spam
4.40E+17,4320,2981,1.449178128,12,12460,1,17,41,6,0,0,2,0.117647059,36,139,2,109,139,0,0,0,0,419,non-spam
4.40E+17,248,210,1.180952381,0,5961,1,9,18,0,0,0,0,0,-1,40,0,42,40,0,0,0,0,795,non-spam
4.40E+17,59003,58856,1.002497621,294,83589,1,10,38,7,0,0,8,0.8,38,127,0,102,127,0,0,0,0,337,spam
4.40E+17,349,132,2.643939394,0,5328,1,5,20,0,0,0,0,0,-1,36,1,39,36,0,0,0,0,1144,non-spam
4.40E+17,24758,192,128.9479167,2,2310,1,12,24,0,0,0,1,0.083333333,23,61,0,87,61,0,0,0,0,1801,non-spam
4.40E+17,357,281,1.270462633,0,8398,1,3,15,0,0,0,0,0,-1,22,1,51,22,0,0,0,0,829,non-spam
4.40E+17,1122,298,3.765100671,7,27337,1,12,33,5,0,0,1,0.083333333,94,108,5,18,108,0,0,0,0,1685,non-spam
4.40E+17,163,312,0.522435897,0,2739,1,14,39,1,1,0.071428571,0,0,-1,90,0,30,92,39,2,3,2,1812,non-spam
4.40E+17,1087,1608,0.675995025,10,2910,1,13,22,2,0,0,0,0,-1,69,0,134,69,0,0,0,0,1634,non-spam
4.40E+17,5,8,0.625,0,10557,0,5,16,0,0,0,2,0.4,18,37,0,0,37,0,0,0,0,215,spam
4.40E+17,0,9,0,0,6941,0,5,16,0,0,0,2,0.4,18,37,0,0,37,0,0,0,0,180,spam
4.40E+17,212,161,1.316770186,4,15579,1,14,22,0,0,0,0,0,-1,77,0,55,77,0,0,0,0,1636,non-spam
4.40E+17,3,35,0.085714286,0,0,1,3,22,0,0,0,0,0,-1,36,0,161,37,0,0,0,0,0,non-spam
4.40E+17,1588,1975,0.804050633,1,27252,1,12,38,6,0,0,1,0.083333333,0,110,5,94,110,0,0,0,0,689,non-spam
4.40E+17,27,5,5.4,0,20,1,19,30,0,0,0,0,0,-1,99,0,61,99,0,0,0,0,19,non-spam
4.40E+17,440,394,1.116751269,0,15696,0,9,17,2,0,0,0,0,-1,40,0,0,40,0,0,0,0,382,non-spam
4.40E+17,1148,1314,0.873668189,0,11068,1,1,4,0,0,0,0,0,-1,8,0,151,8,0,0,0,0,656,non-spam
4.40E+17,33,102,0.323529412,0,216,1,13,33,1,1,0.076923077,2,0.153846154,46,90,0,26,93,39,2,3,2,578,non-spam
4.40E+17,1149,1011,1.136498516,2,16522,1,13,42,3,0,0,1,0.076923077,46,125,3,36,125,0,0,0,0,592,non-spam
4.40E+17,388,525,0.739047619,3,1413,1,9,35,6,1,0.111111111,3,0.333333333,24,91,0,19,92,102,1,5,3,854,non-spam
4.40E+17,76,616,0.123376623,0,947,1,17,25,0,0,0,0,0,-1,86,0,44,86,0,0,0,0,1750,spam
4.40E+17,349,332,1.051204819,2,884,1,8,18,0,0,0,0,0,-1,45,1,24,45,0,0,0,0,20,non-spam
4.40E+17,1502,573,2.621291449,12,32644,1,7,16,0,0,0,0,0,-1,34,1,148,34,0,0,0,0,1384,non-spam
4.40E+17,945,419,2.255369928,2,64012,1,11,22,2,0,0,0,0,-1,63,1,11,63,0,0,0,0,1088,non-spam
4.40E+17,1775,1178,1.506791171,37,24712,1,11,31,5,1,0.090909091,2,0.181818182,60,70,0,92,72,57,3,2,2,1474,non-spam
4.40E+17,456,351,1.299145299,2,6220,1,9,24,4,0,0,0,0,-1,52,1,36,52,0,0,0,0,1547,non-spam
4.40E+17,666,450,1.48,2,20213,1,5,20,0,0,0,0,0,-1,44,2,141,44,0,0,0,0,448,non-spam
4.40E+17,87,83,1.048192771,0,5823,1,9,15,0,0,0,0,0,-1,43,0,58,43,0,0,0,0,521,non-spam
4.40E+17,12,15,0.8,0,53,0,13,21,0,0,0,0,0,-1,64,0,0,64,0,0,0,0,88,non-spam
4.40E+17,1959,971,2.017507724,13,22752,1,4,13,0,0,0,0,0,-1,18,0,47,18,0,0,0,0,418,non-spam
4.40E+17,303,296,1.023648649,0,7610,1,4,18,0,0,0,0,0,-1,26,1,125,26,0,0,0,0,1238,non-spam
4.40E+17,349,518,0.673745174,3,22405,1,17,21,0,0,0,0,0,-1,85,0,67,85,0,0,0,0,1695,non-spam
4.40E+17,96,314,0.305732484,0,212,1,11,27,1,0,0,0,0,-1,80,1,91,80,0,0,0,0,643,non-spam
4.40E+17,5753,4006,1.436095856,38,29034,1,18,44,3,0,0,1,0.055555556,123,138,5,29,138,0,0,0,0,674,non-spam
4.40E+17,1024,1015,1.008866995,3,9017,1,4,20,0,0,0,0,0,-1,35,1,101,35,0,0,0,0,131,non-spam
4.40E+17,135,476,0.283613445,0,841,1,27,29,0,0,0,0,0,-1,144,0,141,144,0,0,0,0,56,spam
4.40E+17,109,488,0.223360656,1,3818,0,12,22,1,0,0,0,0,-1,61,0,0,61,0,0,0,0,1436,non-spam
4.40E+17,1,19,0.052631579,0,6,1,13,31,2,1,0.076923077,2,0.153846154,47,113,0,159,115,46,2,0,1,15,non-spam
4.40E+17,57,197,0.289340102,0,157,1,24,30,2,0,0,0,0,-1,129,1,46,131,0,0,0,0,62,non-spam
4.40E+17,2077,998,2.081162325,8,8528,1,6,30,2,1,0.166666667,0,0,-1,53,1,152,55,35,2,1,1,267,non-spam
4.40E+17,0,0,0,0,1,0,19,18,0,0,0,0,0,-1,68,0,0,68,0,0,0,0,0,spam
4.40E+17,12766,12192,1.047080052,76,47594,1,22,38,1,0,0,1,0.045454545,105,119,1,125,119,0,0,0,0,1379,non-spam
4.40E+17,9300,5670,1.64021164,24,34865,1,10,37,3,0,0,1,0.1,82,96,4,159,96,0,0,0,0,1509,non-spam
4.40E+17,154,132,1.166666667,0,6874,1,2,9,0,0,0,0,0,-1,15,0,161,15,0,0,0,0,521,non-spam
4.40E+17,171,154,1.11038961,5,2313,1,14,24,0,0,0,0,0,-1,87,1,138,87,0,0,0,0,1656,non-spam
4.40E+17,14,24,0.583333333,0,4598,0,14,25,0,0,0,0,0,-1,88,0,0,88,0,0,0,0,49,spam
4.40E+17,1139,712,1.599719101,0,17253,1,7,13,0,0,0,0,0,-1,34,0,26,34,0,0,0,0,969,non-spam
4.40E+17,134,100,1.34,0,1481,1,6,18,0,0,0,0,0,-1,39,1,85,39,0,0,0,0,356,non-spam
4.40E+17,137,191,0.717277487,9,568,1,14,31,0,0,0,2,0.142857143,80,99,1,83,100,0,0,0,0,486,non-spam
4.40E+17,146,26,5.615384615,0,2606,0,17,33,3,0,0,1,0.058823529,111,126,3,0,126,0,0,0,0,625,non-spam
4.40E+17,35136,1858,18.91065662,264,30263,1,2,15,0,0,0,0,0,-1,21,1,160,22,0,0,0,0,918,non-spam
4.40E+17,488,578,0.844290657,4,24959,1,8,28,0,0,0,0,0,-1,64,1,127,65,0,0,0,0,1097,non-spam
4.40E+17,1960,1076,1.821561338,0,22616,0,6,12,0,0,0,0,0,-1,28,0,0,28,0,0,0,0,624,non-spam
4.40E+17,118,1173,0.10059676,0,1240,1,23,41,6,0,0,1,0.043478261,111,131,2,103,131,0,0,0,0,135,non-spam
4.40E+17,357,1,357,0,5933,0,5,28,5,1,0.2,0,0,-1,53,0,0,54,32,2,1,3,167,spam
4.40E+17,50,29,1.724137931,1,6994,1,6,12,0,0,0,0,0,-1,23,0,116,24,0,0,0,0,1002,non-spam
4.40E+17,122,255,0.478431373,0,2444,1,3,19,0,0,0,0,0,-1,31,0,57,31,0,0,0,0,200,non-spam
4.40E+17,465,312,1.490384615,2,24441,1,21,49,7,1,0.047619048,0,0,-1,142,0,22,143,30,1,2,2,1630,non-spam
4.40E+17,487,265,1.837735849,12,18795,1,2,11,0,0,0,0,0,-1,15,0,15,15,0,0,0,0,776,non-spam
4.40E+17,97,669,0.144992526,0,1162,1,22,28,2,0,0,0,0,-1,120,1,63,120,0,0,0,0,1376,non-spam
4.40E+17,76,610,0.124590164,0,2957,0,16,41,2,1,0.0625,0,0,-1,121,1,0,123,113,1,5,4,714,spam
4.40E+17,598,772,0.774611399,0,962,0,17,21,0,0,0,0,0,-1,67,0,0,67,0,0,0,0,966,non-spam
4.40E+17,3053,1941,1.572900567,14,244199,1,21,53,27,1,0.047619048,0,0,-1,140,0,88,142,57,3,2,5,339,spam
4.40E+17,251,136,1.845588235,10,99270,1,18,47,3,1,0.055555556,0,0,-1,137,0,155,138,135,3,2,3,259,non-spam
4.40E+17,337,300,1.123333333,1,5696,1,9,19,1,0,0,0,0,-1,44,1,158,44,0,0,0,0,1084,non-spam
4.40E+17,371,414,0.896135266,1,15871,1,4,24,0,0,0,0,0,-1,39,0,56,41,0,0,0,0,302,non-spam
4.40E+17,464,392,1.183673469,3,1994,1,9,24,0,0,0,0,0,-1,50,1,78,50,0,0,0,0,189,non-spam
4.40E+17,0,0,0,0,4,0,9,13,0,0,0,0,0,-1,34,0,0,34,0,0,0,0,0,spam
4.40E+17,13241,6848,1.933557243,14,5600,1,11,34,7,0,0,0,0,-1,79,2,142,83,0,0,0,0,558,non-spam
4.40E+17,277,700,0.395714286,1,10000,1,11,23,5,0,0,0,0,-1,67,0,80,67,0,0,0,0,2119,non-spam
4.40E+17,0,0,0,0,2,0,36,18,0,0,0,0,0,-1,134,0,0,134,0,0,0,0,0,spam
4.40E+17,41,75,0.546666667,0,272,0,8,19,0,0,0,0,0,-1,40,1,0,40,0,0,0,0,146,non-spam
4.40E+17,1073,954,1.124737945,16,47069,1,3,12,0,0,0,0,0,-1,21,1,158,21,0,0,0,0,1802,non-spam
4.40E+17,216,341,0.633431085,1,516,0,13,31,4,0,0,1,0.076923077,104,123,4,0,123,0,0,0,0,1492,non-spam
4.40E+17,778,752,1.034574468,6,8687,1,22,28,0,0,0,0,0,-1,115,1,150,115,0,0,0,0,71,non-spam
4.40E+17,116,159,0.729559748,0,4106,1,4,18,0,0,0,0,0,-1,31,1,19,31,0,0,0,0,1778,non-spam
4.40E+17,556,148,3.756756757,5,70367,1,19,37,4,0,0,7,0.368421053,2,138,0,41,138,0,0,0,0,134,spam
4.40E+17,208,425,0.489411765,0,4317,1,10,27,5,0,0,0,0,-1,73,3,69,73,0,0,0,0,150,non-spam
4.40E+17,17,27,0.62962963,0,5642,0,17,35,0,1,0.058823529,0,0,-1,112,0,0,113,0,0,-2,-1,75,spam
4.40E+17,1219,362,3.367403315,0,20002,1,15,20,0,0,0,0,0,-1,78,0,32,79,0,0,0,0,654,non-spam
4.40E+17,1251,548,2.282846715,4,86427,1,4,9,0,0,0,0,0,-1,20,0,143,20,0,0,0,0,1310,non-spam
4.40E+17,623,64,9.734375,7,6037,1,7,27,0,0,0,0,0,-1,63,0,121,64,0,0,0,0,1822,non-spam
4.40E+17,436,398,1.095477387,0,6900,1,21,28,2,0,0,0,0,-1,97,1,11,97,0,0,0,0,1090,non-spam
4.40E+17,822,883,0.930917327,1,12347,1,16,32,3,0,0,1,0.0625,107,122,4,128,122,0,0,0,0,234,non-spam
4.40E+17,77,174,0.442528736,1,7032,1,17,25,1,0,0,1,0.058823529,91,105,0,65,105,0,0,0,0,1743,non-spam
4.40E+17,0,0,0,0,1,0,15,15,0,0,0,0,0,-1,56,0,0,56,0,0,0,0,0,spam
4.40E+17,778,914,0.851203501,2,22459,1,23,38,8,0,0,0,0,-1,139,2,17,139,0,0,0,0,895,non-spam
4.40E+17,518,632,0.819620253,0,3666,1,4,15,0,0,0,0,0,-1,26,0,33,26,0,0,0,0,131,non-spam
4.40E+17,15,33,0.454545455,0,131,0,19,32,0,0,0,2,0.105263158,104,138,1,0,138,0,0,0,0,646,non-spam
4.40E+17,199,410,0.485365854,3,57029,1,8,30,1,1,0.125,0,0,-1,77,0,128,78,93,2,3,2,806,non-spam
4.40E+17,157,155,1.012903226,3,45220,1,16,36,0,0,0,0,0,-1,87,1,138,87,0,0,0,0,1037,non-spam
4.40E+17,296,503,0.588469185,0,2325,1,7,35,2,0,0,0,0,-1,59,1,51,60,0,0,0,0,1563,non-spam
4.40E+17,7115,6434,1.105843954,11,22675,1,20,41,5,0,0,2,0.1,108,135,4,87,135,0,0,0,0,684,non-spam
4.40E+17,869,102,8.519607843,1,12005,1,6,25,0,1,0.166666667,0,0,-1,43,0,117,44,27,1,1,1,354,non-spam
4.40E+17,2171,1179,1.841391009,65,54146,1,17,39,1,1,0.058823529,0,0,-1,114,0,107,116,0,0,-2,-1,1966,non-spam
4.40E+17,1096,1489,0.736064473,2,4458,1,14,35,5,0,0,1,0.071428571,102,117,5,27,117,0,0,0,0,816,non-spam
4.40E+17,82,148,0.554054054,0,1185,1,10,32,0,0,0,0,0,-1,87,2,121,87,0,0,0,0,621,non-spam
4.40E+17,226,135,1.674074074,0,2184,1,8,28,1,1,0.125,0,0,-1,72,0,72,73,29,1,2,1,568,non-spam
4.40E+17,0,1,0,0,755,0,10,32,1,1,0.1,3,0.3,16,83,0,0,85,60,2,3,6,1,non-spam
4.40E+17,234,159,1.471698113,0,2488,0,16,32,1,1,0.0625,0,0,-1,108,0,0,110,27,1,0,3,134,non-spam
4.40E+17,9985,1387,7.198990627,18,16831,1,16,25,1,0,0,1,0.0625,75,87,0,60,87,0,0,0,0,964,non-spam
4.40E+17,1291,1136,1.136443662,4,10852,1,25,43,2,0,0,0,0,-1,128,1,21,128,0,0,0,0,345,non-spam
4.40E+17,305,271,1.125461255,1,24174,1,11,18,1,0,0,0,0,-1,57,0,14,57,0,0,0,0,967,non-spam
4.40E+17,1168,1464,0.797814208,6,1339,1,12,35,4,1,0.083333333,0,0,-1,88,1,85,90,26,1,1,1,840,spam
4.40E+17,1,7,0.142857143,0,202,1,12,40,4,0,0,1,0.083333333,0,130,7,22,130,0,0,0,0,13,non-spam
4.40E+17,795,692,1.148843931,7,20378,1,11,21,0,0,0,0,0,-1,60,1,94,60,0,0,0,0,1267,non-spam
4.40E+17,2870,1769,1.622385529,18,30213,1,6,33,1,0,0,1,0.166666667,16,69,1,134,70,0,0,0,0,716,non-spam
4.40E+17,782,766,1.020887728,4,8568,1,22,33,0,0,0,0,0,-1,115,1,162,115,0,0,0,0,1225,non-spam
4.40E+17,199,329,0.604863222,0,1161,1,5,16,0,0,0,0,0,-1,30,0,34,30,0,0,0,0,162,non-spam
4.40E+17,363,607,0.598023064,0,560,1,15,28,2,0,0,1,0.066666667,77,101,2,64,101,0,0,0,0,67,non-spam
4.40E+17,43069,2206,19.52357208,124,19763,1,6,28,2,1,0.166666667,0,0,-1,54,0,111,55,55,2,1,3,532,non-spam
4.40E+17,90,97,0.927835052,1,9047,0,8,37,6,0,0,0,0,-1,76,3,0,78,0,0,0,0,343,non-spam
4.40E+17,877,1791,0.489670575,1,3569,1,1,12,0,0,0,1,1,0,15,0,30,15,0,0,0,0,335,non-spam
4.40E+17,10178,5130,1.984015595,518,48364,1,23,39,3,0,0,1,0.043478261,132,141,1,159,141,0,0,0,0,1815,non-spam
4.40E+17,2,11,0.181818182,0,108,0,16,36,6,0,0,1,0.0625,126,141,6,0,141,0,0,0,0,0,non-spam
4.40E+17,410,100,4.1,1,27223,1,7,13,0,0,0,0,0,-1,35,0,12,35,0,0,0,0,448,non-spam
4.40E+17,711,278,2.557553957,0,14080,1,23,30,2,0,0,0,0,-1,112,1,86,113,0,0,0,0,688,non-spam
4.40E+17,246,185,1.32972973,1,10920,1,12,25,6,1,0.083333333,0,0,-1,93,0,77,94,45,2,1,1,1141,non-spam
4.40E+17,185,139,1.330935252,0,669,1,12,35,1,0,0,0,0,-1,106,2,27,108,0,0,0,0,516,non-spam
4.40E+17,71,193,0.367875648,0,596,1,9,32,1,0,0,0,0,-1,128,5,50,128,0,0,0,0,17,non-spam
4.40E+17,368,1059,0.347497639,0,6121,1,3,19,0,0,0,2,0.666666667,9,31,0,36,31,0,0,0,0,738,non-spam
4.40E+17,508,888,0.572072072,13,50843,1,12,27,0,0,0,0,0,-1,70,1,147,70,0,0,0,0,1153,non-spam
4.40E+17,357,173,2.063583815,2,5429,1,21,22,0,0,0,0,0,-1,111,0,94,111,0,0,0,0,1048,non-spam
4.40E+17,3825,2159,1.771653543,52,16066,1,5,21,1,0,0,0,0,-1,42,2,50,43,0,0,0,0,321,non-spam
4.40E+17,6073,4995,1.215815816,81,99888,1,17,35,5,1,0.058823529,0,0,-1,126,0,76,127,106,2,3,2,1438,spam
4.40E+17,0,6,0,0,318,0,8,30,4,1,0.125,3,0.375,48,80,0,0,81,54,2,2,2,336,non-spam
4.40E+17,102,570,0.178947368,0,10217,1,23,38,1,1,0.043478261,0,0,-1,141,0,113,144,25,2,1,2,1129,spam
4.40E+17,7,47,0.14893617,0,411,1,11,31,5,0,0,1,0.090909091,70,102,5,29,102,0,0,0,0,13,non-spam
4.40E+17,210,257,0.817120623,0,1613,1,8,21,0,0,0,0,0,-1,53,1,42,53,0,0,0,0,669,non-spam
4.40E+17,405,469,0.863539446,1,2141,1,8,30,3,0,0,0,0,-1,56,0,36,58,0,0,0,0,337,non-spam
4.40E+17,381,1556,0.244858612,0,1967,1,6,19,1,0,0,0,0,-1,40,1,20,40,0,0,0,0,1659,non-spam
4.40E+17,25,1,25,0,23465,0,8,25,0,0,0,0,0,-1,59,0,0,60,0,0,0,0,368,spam
4.40E+17,1075,674,1.59495549,11,20925,1,4,27,2,0,0,0,0,-1,41,0,77,43,0,0,0,0,1516,non-spam
4.40E+17,2764,2483,1.113169553,12,760,1,12,37,1,1,0.083333333,0,0,-1,90,1,154,91,0,0,-2,-1,551,non-spam
4.40E+17,1183,1169,1.011976048,0,14724,1,6,12,0,0,0,0,0,-1,22,0,40,22,0,0,0,0,683,non-spam
4.40E+17,3552,2156,1.647495362,7,226465,1,21,50,20,1,0.047619048,0,0,-1,137,0,74,138,55,2,2,5,346,spam
4.40E+17,541,622,0.86977492,10,4942,1,14,36,0,0,0,0,0,-1,98,1,36,101,0,0,0,0,336,non-spam
4.40E+17,70,46,1.52173913,2,3031,1,9,28,4,0,0,0,0,-1,56,2,57,56,0,0,0,0,1690,non-spam
4.40E+17,77,95,0.810526316,0,287,1,6,17,0,0,0,0,0,-1,31,0,27,31,0,0,0,0,40,non-spam
4.40E+17,224,444,0.504504505,0,1950,1,7,19,0,0,0,0,0,-1,36,0,102,36,0,0,0,0,33,non-spam
4.40E+17,30,32,0.9375,0,126,1,8,20,0,0,0,0,0,-1,48,0,107,48,0,0,0,0,33,spam
4.40E+17,6,1,6,0,6333,0,6,37,4,1,0.166666667,0,0,-1,67,0,0,68,0,0,-2,-1,362,spam
4.40E+17,11498,12301,0.934720754,32,10446,1,17,43,3,1,0.058823529,0,0,-1,138,0,45,140,93,2,3,3,747,non-spam
4.40E+17,3828,3350,1.142686567,15,6501,1,14,36,7,1,0.071428571,3,0.214285714,69,111,0,25,113,32,2,1,1,517,non-spam
4.40E+17,25191,3850,6.543116883,52,47504,0,20,38,0,1,0.05,0,0,-1,128,1,0,130,62,3,1,2,1151,spam
4.40E+17,71,419,0.169451074,0,391,0,20,28,0,0,0,2,0.1,42,132,1,0,133,0,0,0,0,1667,non-spam
4.40E+17,17,190,0.089473684,0,335,1,19,42,5,0,0,0,0,-1,140,5,59,140,0,0,0,0,84,non-spam
4.40E+17,208,206,1.009708738,0,24404,1,6,14,0,0,0,0,0,-1,29,1,15,29,0,0,0,0,638,non-spam
4.40E+17,229,950,0.241052632,0,20,1,20,35,2,1,0.05,5,0.25,97,141,0,121,142,101,3,1,1,96,non-spam
4.40E+17,30712,117,262.4957265,33,26914,0,16,42,4,0,0,1,0.0625,70,135,5,0,135,0,0,0,0,144,non-spam
4.40E+17,914,771,1.185473411,5,45378,1,7,17,0,0,0,0,0,-1,37,1,133,37,0,0,0,0,954,non-spam
4.40E+17,407,342,1.19005848,1,17593,1,16,29,0,0,0,0,0,-1,77,1,43,77,0,0,0,0,1044,non-spam
4.40E+17,378,131,2.885496183,0,5977,1,9,18,0,0,0,0,0,-1,47,0,29,48,0,0,0,0,1656,non-spam
4.40E+17,3277,3237,1.012357121,55,23237,1,3,25,1,0,0,0,0,-1,36,0,161,37,0,0,0,0,946,non-spam
4.40E+17,1343,389,3.452442159,5,9303,1,5,18,0,0,0,0,0,-1,47,1,147,49,0,0,0,0,249,non-spam
4.40E+17,1110,1043,1.064237776,3,14665,1,22,28,0,0,0,1,0.045454545,120,124,0,149,124,0,0,0,0,246,non-spam
4.40E+17,188,383,0.490861619,0,287,1,4,18,0,0,0,0,0,-1,36,1,95,36,0,0,0,0,510,non-spam
4.40E+17,121,316,0.382911392,0,396,1,28,27,0,0,0,0,0,-1,140,0,102,140,0,0,0,0,80,non-spam
4.40E+17,10888,9470,1.149736008,38,86582,1,8,43,2,1,0.125,0,0,-1,77,2,91,79,35,2,1,1,917,non-spam
4.40E+17,0,1,0,0,1112,0,10,33,1,1,0.1,3,0.3,17,84,0,0,86,60,2,3,6,2,non-spam
4.40E+17,285,433,0.658198614,1,24866,1,5,12,0,0,0,0,0,-1,21,0,8,21,0,0,0,0,1563,non-spam
4.40E+17,4770,3433,1.389455287,19,7331,1,6,16,0,0,0,0,0,-1,31,0,41,31,0,0,0,0,283,non-spam
4.40E+17,164,187,0.877005348,0,386,1,4,16,2,0,0,0,0,-1,28,1,41,28,0,0,0,0,464,non-spam
4.40E+17,80,202,0.396039604,3,1638,1,10,21,0,0,0,0,0,-1,60,1,40,60,0,0,0,0,691,non-spam
4.40E+17,212,199,1.065326633,0,4921,1,32,33,4,0,0,0,0,-1,141,0,44,141,0,0,0,0,1141,non-spam
4.40E+17,345,27,12.77777778,0,152,0,17,29,0,0,0,0,0,-1,139,3,0,139,0,0,0,0,8,non-spam
4.40E+17,588,555,1.059459459,0,16557,0,12,20,0,0,0,0,0,-1,55,0,0,55,0,0,0,0,1399,non-spam
4.40E+17,13,35,0.371428571,0,264,0,9,22,2,0,0,0,0,-1,43,1,0,43,0,0,0,0,72,spam
4.40E+17,975,528,1.846590909,10,27884,1,19,28,0,0,0,0,0,-1,121,1,148,121,0,0,0,0,702,non-spam
4.40E+17,11836,6264,1.889527458,22,96504,1,3,17,0,0,0,2,0.666666667,6,26,0,56,26,0,0,0,0,474,non-spam
4.40E+17,990,1657,0.597465299,0,1351,1,19,33,1,0,0,0,0,85,88,1,126,88,0,0,0,0,267,non-spam
4.40E+17,698,1253,0.557063049,0,963,1,19,40,5,0,0,1,0.052631579,123,138,5,160,138,0,0,0,0,185,non-spam
4.40E+17,2730,365,7.479452055,33,22445,1,4,17,0,0,0,0,0,-1,35,1,63,35,0,0,0,0,510,non-spam
4.40E+17,15,39,0.384615385,0,67,1,25,36,3,0,0,0,0,-1,138,0,33,138,0,0,0,0,0,spam
4.40E+17,86,69,1.246376812,0,7,1,8,20,0,0,0,0,0,-1,43,0,59,43,0,0,0,0,43,spam
4.40E+17,4053,3551,1.141368629,26,13622,1,25,34,3,0,0,0,0,-1,135,1,25,135,0,0,0,0,373,non-spam
4.40E+17,1763,1167,1.510711225,84,12705,1,14,26,0,0,0,0,0,-1,82,1,130,83,0,0,0,0,1900,non-spam
4.40E+17,102,327,0.311926606,1,32,1,23,30,0,0,0,3,0.130434783,96,138,0,119,138,0,0,0,0,1,non-spam
4.40E+17,153,144,1.0625,0,6649,1,3,15,0,0,0,0,0,-1,19,0,16,19,0,0,0,0,255,non-spam
4.40E+17,318,414,0.768115942,11,15878,1,10,25,2,0,0,0,0,-1,64,1,70,64,0,0,0,0,1878,non-spam
4.40E+17,742,1068,0.694756554,31,33841,1,7,22,0,0,0,0,0,-1,44,1,132,44,0,0,0,0,1379,non-spam
4.40E+17,255,202,1.262376238,0,1885,1,6,24,1,0,0,0,0,-1,49,2,4,49,0,0,0,0,427,non-spam
4.40E+17,167,89,1.876404494,0,1554,1,10,34,1,1,0.1,3,0.3,18,85,0,12,87,60,2,3,6,25,non-spam
4.40E+17,576,155,3.716129032,2,7215,1,12,33,4,0,0,0,0,-1,63,2,53,63,0,0,0,0,372,non-spam
4.40E+17,88,192,0.458333333,0,1418,1,8,21,0,0,0,0,0,-1,48,0,79,48,0,0,0,0,859,non-spam
4.40E+17,163,191,0.853403141,1,7458,1,4,26,0,0,0,0,0,-1,48,1,27,50,0,0,0,0,1779,non-spam
4.40E+17,452,475,0.951578947,9,4330,1,11,42,2,1,0.090909091,0,0,-1,81,1,60,83,35,2,1,1,93,non-spam
4.40E+17,48,57,0.842105263,0,5159,1,17,30,0,0,0,0,0,-1,83,1,15,83,0,0,0,0,1536,non-spam
4.40E+17,621,355,1.749295775,0,31838,1,9,19,0,0,0,0,0,-1,37,0,15,37,0,0,0,0,1186,non-spam
4.40E+17,243,0,0,1,39001,0,19,38,3,0,0,3,0.157894737,89,124,0,0,124,0,0,0,0,105,spam
4.40E+17,511,642,0.795950156,7,2781,1,19,30,2,0,0,0,0,-1,108,0,62,110,0,0,0,0,46,non-spam
4.40E+17,140,216,0.648148148,0,1203,1,19,44,1,0,0,2,0.105263158,96,141,3,141,141,0,0,0,0,212,non-spam
4.40E+17,826,809,1.021013597,12,25156,1,5,18,0,0,0,0,0,-1,34,1,152,34,0,0,0,0,1450,non-spam
4.40E+17,277,262,1.057251908,0,6741,1,7,17,0,0,0,0,0,-1,36,1,14,36,0,0,0,0,1001,non-spam
4.40E+17,607,580,1.046551724,2,3206,1,14,27,1,0,0,0,0,-1,73,1,49,73,0,0,0,0,618,non-spam
4.40E+17,6,1,6,0,6077,0,20,22,0,0,0,0,0,-1,115,0,0,115,0,0,0,0,362,spam
4.40E+17,1710,774,2.209302326,2,57175,1,18,31,0,0,0,0,0,-1,92,2,7,92,0,0,0,0,833,non-spam
4.40E+17,175,216,0.810185185,0,1001,1,17,36,2,1,0.058823529,3,0.176470588,70,117,1,68,119,39,2,3,2,1439,non-spam
4.40E+17,222,321,0.691588785,0,3606,1,14,23,0,0,0,0,0,-1,64,0,160,64,0,0,0,0,777,non-spam
4.40E+17,552,198,2.787878788,0,4369,1,6,33,2,0,0,0,0,-1,57,1,121,59,0,0,0,0,957,non-spam
4.40E+17,359,359,1,2,8484,1,3,21,0,0,0,0,0,-1,27,0,62,27,0,0,0,0,856,non-spam
4.40E+17,270,50,5.4,0,1495,0,13,32,4,1,0.076923077,4,0.307692308,24,111,0,0,112,47,2,1,1,2,spam
4.40E+17,371,219,1.694063927,1,24984,1,6,23,0,0,0,0,0,-1,50,2,16,50,0,0,0,0,194,non-spam
4.40E+17,100,135,0.740740741,0,2170,0,12,33,2,0,0,2,0.166666667,11,82,1,0,82,0,0,0,0,1573,non-spam
4.40E+17,27,117,0.230769231,0,64,1,10,30,3,1,0.1,0,0,-1,77,0,38,79,76,1,2,3,6,non-spam
4.40E+17,287,332,0.864457831,1,1026,1,5,14,0,0,0,0,0,-1,27,0,124,27,0,0,0,0,115,non-spam
4.40E+17,1018,1997,0.509764647,0,14069,1,17,29,1,0,0,1,0.058823529,86,97,0,37,97,0,0,0,0,1160,non-spam
4.40E+17,13,27,0.481481481,0,2716,0,16,40,4,1,0.0625,0,0,-1,102,1,0,105,62,3,1,2,524,spam
